id,category,name,unit,price,note
ren-штанги-трубы-и-полки-сетчатые-полка-на-трубу-d50мм-для-бутылок-3111,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Полка на трубу D50мм для бутылок",pcs,1400,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-полка-на-трубу-d50мм-для-фруктов-стеклянная-3112,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Полка на трубу D50мм для фруктов стеклянная",pcs,2080,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-полка-сетчатая-230-заглушки-карманы-клипсы-3113,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Полка сетчатая 230 +заглушки+карманы+клипсы",lm,1730,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-полка-сетчатая-300-заглушки-карманы-клипсы-3114,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Полка сетчатая 300 +заглушки+карманы+клипсы",lm,1570,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-полка-сетчатая-350-заглушки-карманы-клипсы-3115,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Полка сетчатая 350 +заглушки+карманы+клипсы",lm,1670,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-полка-сетчатая-400-заглушки-карманы-клипсы-3116,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Полка сетчатая 400 +заглушки+карманы+клипсы",lm,1940,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-полка-сетчатая-450-заглушки-карманы-клипсы-3117,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Полка сетчатая 450 +заглушки+карманы+клипсы",lm,1950,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-полка-сетчатая-500-заглушки-карманы-клипсы-3118,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Полка сетчатая 500 +заглушки+карманы+клипсы",lm,2020,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-рейлинг-d-16-3119,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Рейлинг D-16",lm,400,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-соединитель-перпендикулярный-2-х-труб-3120,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Соединитель перпендикулярный 2-х труб",pcs,80,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-соединитель-перпендикулярный-3-х-труб-3121,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Соединитель перпендикулярный 3-х труб",pcs,120,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-труба-d25-мм-3122,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Труба D25 мм",lm,220,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-труба-d50-мм-3123,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Труба D50 мм",lm,920,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-угол-для-рейлинга-90-градусов-3124,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Угол для рейлинга (90 градусов)",pcs,70,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-фланец-d25-мм-3125,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Фланец D25 мм",pcs,10,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-фланец-d50-мм-3126,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Фланец D50 мм",pcs,50,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-штанга-выдвижная-3127,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Штанга выдвижная",pcs,150,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-штангодержатель-подвесной-глухой-3128,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Штангодержатель подвесной глухой",pcs,80,"официальная цена · ФУРНИТУРA.pdf"
ren-штанги-трубы-и-полки-сетчатые-штангодержатель-подвесной-сквозной-3129,other,"ШТАНГИ, ТРУБЫ И ПОЛКИ СЕТЧАТЫЕ: Штангодержатель подвесной сквозной",pcs,80,"официальная цена · ФУРНИТУРA.pdf"
ren-ручки-врезные-schuco-ручка-врезная-в-торец-210мм-3130,hardware,"РУЧКИ ВРЕЗНЫЕ SCHUCO: Ручка врезная в торец 210мм",pcs,1580,"официальная цена · ФУРНИТУРA.pdf"
ren-ручки-врезные-schuco-ручка-врезная-в-торец-320мм-3131,hardware,"РУЧКИ ВРЕЗНЫЕ SCHUCO: Ручка врезная в торец 320мм",pcs,1690,"официальная цена · ФУРНИТУРA.pdf"
ren-ручки-врезные-schuco-ручка-врезная-в-торец-420мм-3132,hardware,"РУЧКИ ВРЕЗНЫЕ SCHUCO: Ручка врезная в торец 420мм",pcs,1810,"официальная цена · ФУРНИТУРA.pdf"
ren-ручки-врезные-schuco-ручка-врезная-в-торец-в-размер-фасада-150мм-3133,hardware,"РУЧКИ ВРЕЗНЫЕ SCHUCO: Ручка врезная в торец в размер фасада 150мм",pcs,1420,"официальная цена · ФУРНИТУРA.pdf"
ren-ручки-врезные-schuco-ручка-врезная-в-торец-в-размер-фасада-300мм-3134,hardware,"РУЧКИ ВРЕЗНЫЕ SCHUCO: Ручка врезная в торец в размер фасада 300мм",pcs,1140,"официальная цена · ФУРНИТУРA.pdf"
ren-ручки-врезные-schuco-ручка-врезная-в-торец-в-размер-фасада-400мм-3135,hardware,"РУЧКИ ВРЕЗНЫЕ SCHUCO: Ручка врезная в торец в размер фасада 400мм",pcs,1310,"официальная цена · ФУРНИТУРA.pdf"
ren-ручки-врезные-schuco-ручка-врезная-в-торец-в-размер-фасада-450мм-3136,hardware,"РУЧКИ ВРЕЗНЫЕ SCHUCO: Ручка врезная в торец в размер фасада 450мм",pcs,1340,"официальная цена · ФУРНИТУРA.pdf"
ren-ручки-врезные-schuco-ручка-врезная-в-торец-в-размер-фасада-500мм-3137,hardware,"РУЧКИ ВРЕЗНЫЕ SCHUCO: Ручка врезная в торец в размер фасада 500мм",pcs,1400,"официальная цена · ФУРНИТУРA.pdf"
ren-ручки-врезные-schuco-ручка-врезная-в-торец-в-размер-фасада-600мм-3138,hardware,"РУЧКИ ВРЕЗНЫЕ SCHUCO: Ручка врезная в торец в размер фасада 600мм",pcs,2150,"официальная цена · ФУРНИТУРA.pdf"
ren-ручки-врезные-schuco-ручка-врезная-в-торец-в-размер-фасада-900мм-3139,hardware,"РУЧКИ ВРЕЗНЫЕ SCHUCO: Ручка врезная в торец в размер фасада 900мм",pcs,3500,"официальная цена · ФУРНИТУРA.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-27-подъемник-3140,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK 27 Подъемник",set,5030,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-23-подъемник-с-tip-on-белый-3141,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 23 Подъемник с TIP-ON белый",set,12310,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-23-подъемник-с-tip-on-серый-3142,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 23 Подъемник с TIP-ON серый",set,11940,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-25-3143,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 25",set,12250,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-25-подъемник-с-tip-on-белый-3144,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 25 Подъемник с TIP-ON белый",set,12670,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-25-подъемник-с-tip-on-серый-3145,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 25 Подъемник с TIP-ON серый",set,12300,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-25-подъемник-серый-3146,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 25 Подъемник серый",set,11780,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-25-с-tip-on-3147,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 25 с TIP-ON",set,12670,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-27-3148,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 27",set,11380,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-27-подъемник-с-tip-on-белый-3149,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 27 Подъемник с TIP-ON белый",set,13400,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-27-подъемник-серый-3150,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 27 Подъемник серый",set,10900,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-27-с-tip-on-3151,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 27 с TIP-ON",set,13400,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-29-3152,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 29",set,13130,"официальная цена · ФУРНИТУРА BLUM.pdf"
ren-подъ-мные-механизмы-blum-blum-aventos-hk-top-29-подъемник-серый-3153,hardware,"ПОДЪЁМНЫЕ МЕХАНИЗМЫ BLUM: Blum Aventos HK TOP 29 Подъемник серый",set,12660,"официальная цена · ФУРНИТУРА BLUM.pdf"
